2022-07-06 16:36:11,050 INFO    MainThread:102293 [wandb_watch.py:watch():47] Watching
2022-07-06 16:36:20,876 INFO    MainThread:102293 [wandb_watch.py:watch():47] Watching
2022-07-06 16:36:30,689 INFO    MainThread:102293 [wandb_watch.py:watch():47] Watching
2022-07-06 16:36:40,524 INFO    MainThread:102293 [wandb_watch.py:watch():47] Watching
2022-07-06 16:36:50,332 INFO    MainThread:102293 [wandb_watch.py:watch():47] Watching
2022-07-06 16:37:00,106 INFO    MainThread:102293 [wandb_watch.py:watch():47] Watching
2022-07-06 16:37:09,874 INFO    MainThread:102293 [wandb_watch.py:watch():47] Watching
2022-07-06 16:37:19,667 INFO    MainThread:102293 [wandb_watch.py:watch():47] Watching
2022-07-06 16:37:29,484 INFO    MainThread:102293 [wandb_watch.py:watch():47] Watching
2022-07-06 16:37:39,293 INFO    MainThread:102293 [wandb_watch.py:watch():47] Watching
2022-07-06 16:37:49,101 INFO    MainThread:102293 [wandb_watch.py:watch():47] Watching
2022-07-06 16:37:58,921 INFO    MainThread:102293 [wandb_watch.py:watch():47] Watching
2022-07-06 16:38:08,732 INFO    MainThread:102293 [wandb_watch.py:watch():47] Watching
2022-07-06 16:38:18,527 INFO    MainThread:102293 [wandb_watch.py:watch():47] Watching
2022-07-06 16:38:28,335 INFO    MainThread:102293 [wandb_watch.py:watch():47] Watching
2022-07-06 16:38:38,143 INFO    MainThread:102293 [wandb_watch.py:watch():47] Watching
2022-07-06 16:38:47,965 INFO    MainThread:102293 [wandb_watch.py:watch():47] Watching
2022-07-06 16:38:57,743 INFO    MainThread:102293 [wandb_watch.py:watch():47] Watching
2022-07-06 16:39:07,580 INFO    MainThread:102293 [wandb_watch.py:watch():47] Watching
2022-07-06 16:39:17,403 INFO    MainThread:102293 [wandb_watch.py:watch():47] Watching
2022-07-06 16:39:27,188 INFO    MainThread:102293 [wandb_watch.py:watch():47] Watching
2022-07-06 16:39:36,963 INFO    MainThread:102293 [wandb_watch.py:watch():47] Watching
2022-07-06 16:39:46,758 INFO    MainThread:102293 [wandb_watch.py:watch():47] Watching
2022-07-06 16:39:56,572 INFO    MainThread:102293 [wandb_watch.py:watch():47] Watching
2022-07-06 16:40:06,383 INFO    MainThread:102293 [wandb_watch.py:watch():47] Watching
2022-07-06 16:40:16,174 INFO    MainThread:102293 [wandb_watch.py:watch():47] Watching
2022-07-06 16:40:25,970 INFO    MainThread:102293 [wandb_watch.py:watch():47] Watching
2022-07-06 16:40:35,751 INFO    MainThread:102293 [wandb_watch.py:watch():47] Watching
2022-07-06 16:40:45,562 INFO    MainThread:102293 [wandb_watch.py:watch():47] Watching
2022-07-06 16:40:55,376 INFO    MainThread:102293 [wandb_watch.py:watch():47] Watching
2022-07-06 16:41:05,185 INFO    MainThread:102293 [wandb_watch.py:watch():47] Watching
2022-07-06 16:41:15,050 INFO    MainThread:102293 [wandb_watch.py:watch():47] Watching
2022-07-06 16:41:24,866 INFO    MainThread:102293 [wandb_watch.py:watch():47] Watching
2022-07-06 16:41:34,693 INFO    MainThread:102293 [wandb_watch.py:watch():47] Watching
2022-07-06 16:41:44,519 INFO    MainThread:102293 [wandb_watch.py:watch():47] Watching
2022-07-06 16:41:54,336 INFO    MainThread:102293 [wandb_watch.py:watch():47] Watching
2022-07-06 16:42:04,159 INFO    MainThread:102293 [wandb_watch.py:watch():47] Watching
2022-07-06 16:42:14,118 INFO    MainThread:102293 [wandb_watch.py:watch():47] Watching
2022-07-06 16:42:23,925 INFO    MainThread:102293 [wandb_watch.py:watch():47] Watching
2022-07-06 16:42:33,723 INFO    MainThread:102293 [wandb_watch.py:watch():47] Watching
2022-07-06 16:42:43,566 INFO    MainThread:102293 [wandb_watch.py:watch():47] Watching
2022-07-06 16:42:53,381 INFO    MainThread:102293 [wandb_watch.py:watch():47] Watching
2022-07-06 16:43:03,186 INFO    MainThread:102293 [wandb_watch.py:watch():47] Watching
2022-07-06 16:43:13,004 INFO    MainThread:102293 [wandb_watch.py:watch():47] Watching
2022-07-06 16:43:22,819 INFO    MainThread:102293 [wandb_watch.py:watch():47] Watching
2022-07-06 16:43:32,641 INFO    MainThread:102293 [wandb_watch.py:watch():47] Watching
2022-07-06 16:43:42,461 INFO    MainThread:102293 [wandb_watch.py:watch():47] Watching
2022-07-06 16:43:52,314 INFO    MainThread:102293 [wandb_watch.py:watch():47] Watching
2022-07-06 16:44:02,145 INFO    MainThread:102293 [wandb_watch.py:watch():47] Watching
2022-07-06 16:44:11,963 INFO    MainThread:102293 [wandb_watch.py:watch():47] Watching
2022-07-06 16:44:21,767 INFO    MainThread:102293 [wandb_watch.py:watch():47] Watching
2022-07-06 16:44:31,562 INFO    MainThread:102293 [wandb_watch.py:watch():47] Watching
2022-07-06 16:44:41,383 INFO    MainThread:102293 [wandb_watch.py:watch():47] Watching
2022-07-06 16:44:51,197 INFO    MainThread:102293 [wandb_watch.py:watch():47] Watching
2022-07-06 16:45:01,007 INFO    MainThread:102293 [wandb_watch.py:watch():47] Watching
2022-07-06 16:45:10,826 INFO    MainThread:102293 [wandb_watch.py:watch():47] Watching
2022-07-06 16:45:20,632 INFO    MainThread:102293 [wandb_watch.py:watch():47] Watching
2022-07-06 16:45:30,433 INFO    MainThread:102293 [wandb_watch.py:watch():47] Watching
2022-07-06 16:45:40,236 INFO    MainThread:102293 [wandb_watch.py:watch():47] Watching
2022-07-06 16:45:50,085 INFO    MainThread:102293 [wandb_watch.py:watch():47] Watching
2022-07-06 16:45:59,920 INFO    MainThread:102293 [wandb_watch.py:watch():47] Watching
2022-07-06 16:46:09,759 INFO    MainThread:102293 [wandb_watch.py:watch():47] Watching
2022-07-06 16:46:19,599 INFO    MainThread:102293 [wandb_watch.py:watch():47] Watching
2022-07-06 16:46:29,434 INFO    MainThread:102293 [wandb_watch.py:watch():47] Watching
2022-07-06 16:46:39,265 INFO    MainThread:102293 [wandb_watch.py:watch():47] Watching
2022-07-06 16:46:49,071 INFO    MainThread:102293 [wandb_watch.py:watch():47] Watching
2022-07-06 16:46:58,879 INFO    MainThread:102293 [wandb_watch.py:watch():47] Watching
2022-07-06 16:47:08,723 INFO    MainThread:102293 [wandb_watch.py:watch():47] Watching
2022-07-06 16:47:18,590 INFO    MainThread:102293 [wandb_watch.py:watch():47] Watching
2022-07-06 16:47:28,417 INFO    MainThread:102293 [wandb_watch.py:watch():47] Watching
2022-07-06 16:47:38,256 INFO    MainThread:102293 [wandb_watch.py:watch():47] Watching
2022-07-06 16:47:48,041 INFO    MainThread:102293 [wandb_watch.py:watch():47] Watching
2022-07-06 16:47:57,887 INFO    MainThread:102293 [wandb_watch.py:watch():47] Watching
2022-07-06 16:48:07,743 INFO    MainThread:102293 [wandb_watch.py:watch():47] Watching
2022-07-06 16:48:17,572 INFO    MainThread:102293 [wandb_watch.py:watch():47] Watching
2022-07-06 16:48:27,381 INFO    MainThread:102293 [wandb_watch.py:watch():47] Watching
2022-07-06 16:48:37,168 INFO    MainThread:102293 [wandb_watch.py:watch():47] Watching
2022-07-06 16:48:47,005 INFO    MainThread:102293 [wandb_watch.py:watch():47] Watching
